Transaction ID,Customer ID,Customer Name,Gender,Age,Location,Product ID,Product Name,Category,Supplier,Quantity Sold,Sale Price,Date,Age Groups,Total Sales
1205,37,Customer_308,Female,59,New York,93,Electronics_93,Home Appliances,ToyLand,5,729.29,2024-07-15,Seniors (60-69),3646.45
1206,273,Customer_242,Male,66,New York,9,Books_9,Books,TechWorld,2,139.82,2024-11-01,Seniors (60-69),279.64
1207,170,Customer_446,Male,57,Los Angeles,100,Books_100,Clothing,FashionHub,1,85.51,2024-09-23,Pre-Seniors (50-59),85.51
1208,356,Customer_391,Male,18,Chicago,15,Books_15,Books,ToyLand,4,146.26,2024-05-12,Teens (<20),585.04
1209,195,Customer_70,Female,68,Houston,26,Clothing_26,Clothing,BookWorm,2,218.28,2024-05-30,Seniors (60-69),436.56
1210,380,Customer_86,Female,50,Los Angeles,89,Toys_89,Clothing,FashionHub,3,513.76,2024-06-21,Pre-Seniors (50-59),1541.28
1211,185,Customer_398,Female,65,Chicago,67,Toys_67,Books,FashionHub,4,331.13,2024-07-17,Seniors (60-69),1324.52
1212,322,Customer_418,Male,27,Phoenix,4,Toys_4,Clothing,HomeEssentials,1,25.55,2024-03-27,Young Adults (20-29),25.55
1213,212,Customer_496,Male,68,Los Angeles,67,Toys_67,Books,FashionHub,3,452.3,2024-02-25,Seniors (60-69),1356.9
1214,232,Customer_427,Female,42,Phoenix,65,Clothing_65,Books,ToyLand,1,58.32,2024-11-09,Middle-Aged (40-49),58.32
1215,174,Customer_449,Female,35,Houston,51,Clothing_51,Home Appliances,BookWorm,5,770.26,2024-10-09,Adults (30-39),3851.3
1216,86,Customer_190,Male,36,New York,91,Toys_91,Clothing,BookWorm,1,111.57,2024-06-07,Adults (30-39),111.57
1217,105,Customer_293,Male,60,Los Angeles,2,Clothing_2,Toys,FashionHub,1,14.25,2024-08-10,Seniors (60-69),14.25
1218,323,Customer_106,Female,24,Chicago,20,Toys_20,Electronics,FashionHub,3,570.19,2024-01-08,Young Adults (20-29),1710.5700000000002
1219,174,Customer_449,Female,35,Houston,49,Books_49,Clothing,BookWorm,5,323.01,2024-02-27,Adults (30-39),1615.05
1220,390,Customer_26,Male,54,New York,37,Toys_37,Toys,TechWorld,5,814.2,2024-03-06,Pre-Seniors (50-59),4071.0
1221,373,Customer_241,Male,31,Phoenix,23,Home Appliances_23,Home Appliances,BookWorm,5,53.78,2024-08-30,Adults (30-39),268.9
1222,413,Customer_20,Male,27,Chicago,61,Clothing_61,Electronics,ToyLand,2,58.32,2024-10-25,Young Adults (20-29),116.64
1223,435,Customer_18,Male,60,Los Angeles,13,Electronics_13,Books,FashionHub,5,742.53,2024-12-11,Seniors (60-69),3712.6499999999996
1224,361,Customer_47,Female,55,Houston,18,Books_18,Clothing,TechWorld,2,332.0,2024-09-29,Pre-Seniors (50-59),664.0
1225,210,Customer_64,Male,43,Chicago,90,Home Appliances_90,Home Appliances,TechWorld,2,365.46,2024-10-09,Middle-Aged (40-49),730.92
1226,135,Customer_8,Female,62,Houston,22,Toys_22,Toys,ToyLand,3,159.74,2024-08-27,Seniors (60-69),479.22
1227,410,Customer_111,Female,70,Chicago,67,Toys_67,Books,FashionHub,5,730.43,2024-10-01,Elders (70+),3652.1499999999996
1228,352,Customer_454,Female,24,Houston,85,Clothing_85,Electronics,BookWorm,1,141.74,2024-09-22,Young Adults (20-29),141.74
1229,410,Customer_111,Female,70,Chicago,14,Toys_14,Toys,BookWorm,2,57.12,2024-04-25,Elders (70+),114.24
1230,232,Customer_427,Female,42,Phoenix,9,Books_9,Books,TechWorld,2,227.2,2024-03-15,Middle-Aged (40-49),454.4
1231,301,Customer_102,Female,21,New York,100,Books_100,Clothing,FashionHub,1,60.46,2024-08-20,Young Adults (20-29),60.46
1232,198,Customer_350,Male,52,Chicago,85,Clothing_85,Electronics,BookWorm,5,394.16,2024-05-07,Pre-Seniors (50-59),1970.8000000000002
1233,277,Customer_476,Female,47,Houston,98,Electronics_98,Home Appliances,TechWorld,2,25.75,2024-06-01,Middle-Aged (40-49),51.5
1234,207,Customer_488,Male,68,Los Angeles,23,Home Appliances_23,Home Appliances,BookWorm,5,798.16,2024-07-19,Seniors (60-69),3990.7999999999997
1235,335,Customer_475,Male,51,Chicago,5,Books_5,Home Appliances,BookWorm,2,303.1,2024-05-27,Pre-Seniors (50-59),606.2
1236,377,Customer_447,Female,20,Phoenix,74,Clothing_74,Electronics,BookWorm,3,468.29,2024-06-09,Young Adults (20-29),1404.8700000000001
1237,30,Customer_249,Male,63,Houston,15,Books_15,Books,ToyLand,5,472.06,2024-01-11,Seniors (60-69),2360.3
1238,291,Customer_25,Male,69,Houston,36,Toys_36,Clothing,HomeEssentials,2,359.21,2024-12-09,Elders (70+),718.42
1239,395,Customer_423,Male,54,Phoenix,6,Electronics_6,Clothing,HomeEssentials,1,186.97,2024-06-19,Pre-Seniors (50-59),186.97
1240,411,Customer_24,Male,24,Los Angeles,43,Clothing_43,Home Appliances,HomeEssentials,4,513.06,2024-10-09,Young Adults (20-29),2052.24
1241,284,Customer_348,Female,61,Los Angeles,78,Books_78,Electronics,HomeEssentials,3,528.75,2024-02-23,Seniors (60-69),1586.25
1242,413,Customer_20,Male,27,Chicago,52,Toys_52,Books,TechWorld,1,165.4,2024-09-10,Young Adults (20-29),165.4
1243,176,Customer_386,Female,61,Los Angeles,38,Toys_38,Home Appliances,TechWorld,4,466.64,2024-09-01,Seniors (60-69),1866.56
1244,203,Customer_254,Female,33,Houston,54,Toys_54,Books,TechWorld,1,36.19,2024-06-28,Adults (30-39),36.19
1245,318,Customer_324,Female,50,Chicago,22,Toys_22,Toys,ToyLand,4,759.57,2024-07-08,Pre-Seniors (50-59),3038.28
1246,68,Customer_204,Male,60,New York,34,Home Appliances_34,Toys,HomeEssentials,1,181.52,2024-07-18,Seniors (60-69),181.52
1247,267,Customer_237,Female,64,Houston,90,Home Appliances_90,Home Appliances,TechWorld,3,144.5,2024-10-07,Seniors (60-69),433.5
1248,224,Customer_215,Male,57,Houston,34,Home Appliances_34,Toys,HomeEssentials,5,669.43,2024-06-28,Pre-Seniors (50-59),3347.1499999999996
1249,237,Customer_303,Female,67,New York,63,Electronics_63,Home Appliances,ToyLand,2,246.29,2024-06-24,Seniors (60-69),492.58
1250,92,Customer_395,Male,28,Houston,13,Electronics_13,Books,FashionHub,2,86.94,2024-10-09,Young Adults (20-29),173.88
1251,253,Customer_490,Female,38,Phoenix,2,Clothing_2,Toys,FashionHub,5,978.08,2024-12-23,Adults (30-39),4890.400000000001
1252,437,Customer_62,Female,48,Phoenix,50,Electronics_50,Toys,FashionHub,1,190.22,2024-05-13,Middle-Aged (40-49),190.22
1253,267,Customer_237,Female,64,Houston,90,Home Appliances_90,Home Appliances,TechWorld,4,257.64,2024-04-18,Seniors (60-69),1030.56
1254,295,Customer_185,Male,64,Houston,16,Home Appliances_16,Clothing,HomeEssentials,4,716.88,2024-06-01,Seniors (60-69),2867.52
1255,75,Customer_272,Male,29,Phoenix,84,Books_84,Electronics,BookWorm,1,173.13,2024-09-17,Adults (30-39),173.13
1256,402,Customer_88,Male,41,Houston,93,Electronics_93,Home Appliances,ToyLand,2,104.01,2024-05-17,Middle-Aged (40-49),208.02
1257,351,Customer_120,Male,27,Chicago,53,Home Appliances_53,Toys,TechWorld,2,313.76,2024-05-21,Young Adults (20-29),627.52
1258,297,Customer_294,Male,18,New York,54,Toys_54,Books,TechWorld,1,188.19,2024-12-14,Teens (<20),188.19
1259,382,Customer_198,Male,60,Phoenix,50,Electronics_50,Toys,FashionHub,2,110.88,2024-12-25,Seniors (60-69),221.76
1260,306,Customer_381,Female,45,New York,62,Books_62,Toys,BookWorm,4,525.43,2024-06-23,Middle-Aged (40-49),2101.72
1261,406,Customer_276,Male,28,New York,50,Electronics_50,Toys,FashionHub,5,571.77,2024-03-12,Young Adults (20-29),2858.85
1262,420,Customer_495,Male,57,Chicago,86,Toys_86,Clothing,TechWorld,5,93.1,2024-04-19,Pre-Seniors (50-59),465.5
1263,51,Customer_95,Female,48,New York,72,Home Appliances_72,Electronics,ToyLand,4,226.42,2024-05-28,Middle-Aged (40-49),905.68
1264,45,Customer_470,Male,26,Los Angeles,65,Clothing_65,Books,ToyLand,3,288.18,2024-03-19,Young Adults (20-29),864.54
1265,321,Customer_389,Female,22,New York,64,Home Appliances_64,Clothing,HomeEssentials,2,132.9,2024-06-22,Young Adults (20-29),265.8
1266,309,Customer_215,Female,33,New York,58,Clothing_58,Electronics,TechWorld,2,59.72,2024-01-03,Adults (30-39),119.44
1267,425,Customer_272,Female,20,Phoenix,33,Electronics_33,Home Appliances,HomeEssentials,3,338.51,2024-03-19,Young Adults (20-29),1015.53
1268,74,Customer_401,Female,69,Houston,55,Home Appliances_55,Electronics,TechWorld,1,60.7,2024-09-17,Elders (70+),60.7
1269,262,Customer_390,Male,57,Houston,71,Electronics_71,Books,BookWorm,5,89.47,2024-07-16,Pre-Seniors (50-59),447.35
1270,47,Customer_292,Female,22,Houston,59,Toys_59,Toys,BookWorm,5,378.98,2024-06-28,Young Adults (20-29),1894.9
1271,298,Customer_476,Male,20,New York,25,Electronics_25,Home Appliances,HomeEssentials,2,170.55,2024-10-28,Young Adults (20-29),341.1
1272,497,Customer_325,Male,53,Phoenix,83,Books_83,Books,ToyLand,3,160.76,2024-10-08,Pre-Seniors (50-59),482.28
1273,218,Customer_212,Female,70,Los Angeles,53,Home Appliances_53,Toys,TechWorld,3,593.84,2024-08-09,Elders (70+),1781.52
1274,270,Customer_93,Male,45,Phoenix,66,Electronics_66,Toys,ToyLand,3,370.52,2024-01-18,Middle-Aged (40-49),1111.56
1275,64,Customer_28,Female,63,New York,40,Home Appliances_40,Clothing,ToyLand,5,99.73,2024-07-25,Seniors (60-69),498.65000000000003
1276,309,Customer_215,Female,33,New York,16,Home Appliances_16,Clothing,HomeEssentials,5,467.29,2024-09-20,Adults (30-39),2336.4500000000003
1277,437,Customer_62,Female,48,Phoenix,55,Home Appliances_55,Electronics,TechWorld,3,489.91,2024-08-26,Middle-Aged (40-49),1469.73
1278,24,Customer_331,Female,34,Chicago,93,Electronics_93,Home Appliances,ToyLand,5,545.38,2024-10-06,Adults (30-39),2726.9
1279,220,Customer_267,Male,55,New York,62,Books_62,Toys,BookWorm,1,197.96,2024-01-31,Pre-Seniors (50-59),197.96
1280,285,Customer_341,Female,60,Los Angeles,52,Toys_52,Books,TechWorld,2,154.13,2024-04-07,Seniors (60-69),308.26
1281,88,Customer_126,Male,43,Phoenix,82,Electronics_82,Clothing,HomeEssentials,4,625.66,2024-11-18,Middle-Aged (40-49),2502.64
1282,15,Customer_391,Male,48,Houston,47,Toys_47,Clothing,HomeEssentials,4,137.99,2024-01-25,Middle-Aged (40-49),551.96
1283,170,Customer_446,Male,57,Los Angeles,75,Books_75,Clothing,TechWorld,3,563.81,2024-07-25,Pre-Seniors (50-59),1691.4299999999998
1284,497,Customer_325,Male,53,Phoenix,37,Toys_37,Toys,TechWorld,5,826.6,2024-06-17,Pre-Seniors (50-59),4133.0
1285,100,Customer_491,Female,50,Chicago,19,Home Appliances_19,Electronics,HomeEssentials,1,40.11,2024-10-17,Pre-Seniors (50-59),40.11
1286,237,Customer_303,Female,67,New York,60,Books_60,Toys,ToyLand,3,355.53,2024-04-11,Seniors (60-69),1066.59
1287,450,Customer_295,Male,46,Phoenix,48,Home Appliances_48,Toys,HomeEssentials,5,675.12,2024-06-14,Middle-Aged (40-49),3375.6
1288,68,Customer_204,Male,60,New York,28,Electronics_28,Home Appliances,BookWorm,1,50.69,2024-02-12,Seniors (60-69),50.69
1289,377,Customer_447,Female,20,Phoenix,11,Electronics_11,Electronics,BookWorm,3,191.0,2024-10-26,Young Adults (20-29),573.0
1290,121,Customer_40,Female,33,Los Angeles,6,Electronics_6,Clothing,HomeEssentials,3,130.14,2024-04-04,Adults (30-39),390.41999999999996
1291,364,Customer_124,Male,31,New York,73,Home Appliances_73,Books,BookWorm,1,92.26,2024-08-27,Adults (30-39),92.26
1292,153,Customer_159,Male,37,Houston,75,Books_75,Clothing,TechWorld,1,127.83,2024-06-30,Adults (30-39),127.83
1293,250,Customer_2,Male,21,Phoenix,41,Books_41,Electronics,TechWorld,3,167.94,2024-08-24,Young Adults (20-29),503.82
1294,217,Customer_335,Female,59,New York,26,Clothing_26,Clothing,BookWorm,1,135.05,2024-09-14,Seniors (60-69),135.05
1295,48,Customer_395,Male,52,Chicago,77,Electronics_77,Home Appliances,TechWorld,2,345.87,2024-09-24,Pre-Seniors (50-59),691.74
1296,162,Customer_226,Female,22,Phoenix,66,Electronics_66,Toys,ToyLand,3,294.29,2024-09-21,Young Adults (20-29),882.8700000000001
1297,63,Customer_417,Female,70,Chicago,81,Clothing_81,Home Appliances,HomeEssentials,2,313.68,2024-09-06,Elders (70+),627.36
1298,297,Customer_294,Male,18,New York,55,Home Appliances_55,Electronics,TechWorld,5,308.11,2024-05-20,Teens (<20),1540.5500000000002
1299,350,Customer_158,Female,64,Houston,23,Home Appliances_23,Home Appliances,BookWorm,2,133.21,2024-05-26,Seniors (60-69),266.42
1300,443,Customer_471,Male,48,New York,47,Toys_47,Clothing,HomeEssentials,2,164.51,2024-08-07,Middle-Aged (40-49),329.02
1301,363,Customer_242,Female,35,New York,73,Home Appliances_73,Books,BookWorm,2,296.54,2024-12-14,Adults (30-39),593.08
1302,66,Customer_29,Female,53,Los Angeles,45,Books_45,Clothing,HomeEssentials,5,511.18,2024-11-27,Pre-Seniors (50-59),2555.9
1303,296,Customer_315,Female,34,Los Angeles,80,Toys_80,Clothing,TechWorld,2,113.27,2024-06-30,Adults (30-39),226.54
1304,138,Customer_474,Female,24,Phoenix,2,Clothing_2,Toys,FashionHub,2,322.39,2024-03-21,Young Adults (20-29),644.78
1305,240,Customer_398,Female,22,Phoenix,59,Toys_59,Toys,BookWorm,2,63.05,2024-09-01,Young Adults (20-29),126.1
1306,257,Customer_325,Male,64,Chicago,55,Home Appliances_55,Electronics,TechWorld,4,97.74,2024-10-24,Seniors (60-69),390.96
1307,67,Customer_439,Female,48,Houston,73,Home Appliances_73,Books,BookWorm,4,716.27,2024-12-14,Middle-Aged (40-49),2865.08
1308,130,Customer_147,Male,37,Los Angeles,30,Home Appliances_30,Books,BookWorm,4,645.82,2024-02-12,Adults (30-39),2583.28
1309,488,Customer_194,Female,37,Chicago,81,Clothing_81,Home Appliances,HomeEssentials,4,778.73,2024-12-23,Adults (30-39),3114.92
1310,4,Customer_120,Male,28,Houston,81,Clothing_81,Home Appliances,HomeEssentials,5,163.24,2024-06-20,Young Adults (20-29),816.2
1311,248,Customer_135,Female,50,Chicago,56,Clothing_56,Toys,TechWorld,2,98.53,2024-06-13,Pre-Seniors (50-59),197.06
1312,233,Customer_411,Female,23,New York,43,Clothing_43,Home Appliances,HomeEssentials,2,149.08,2024-11-30,Young Adults (20-29),298.16
1313,324,Customer_377,Female,28,Houston,74,Clothing_74,Electronics,BookWorm,1,31.19,2024-01-11,Young Adults (20-29),31.19
1314,178,Customer_303,Female,18,Houston,96,Home Appliances_96,Home Appliances,BookWorm,2,262.75,2024-04-01,Teens (<20),525.5
1315,341,Customer_75,Male,42,Phoenix,1,Home Appliances_1,Books,ToyLand,2,73.82,2024-07-27,Middle-Aged (40-49),147.64
1316,199,Customer_54,Male,25,Los Angeles,29,Electronics_29,Toys,HomeEssentials,5,851.29,2024-08-09,Young Adults (20-29),4256.45
1317,101,Customer_302,Male,30,Chicago,86,Toys_86,Clothing,TechWorld,1,16.02,2024-02-09,Adults (30-39),16.02
1318,152,Customer_359,Male,26,New York,7,Books_7,Home Appliances,FashionHub,1,122.11,2024-07-29,Young Adults (20-29),122.11
1319,16,Customer_234,Female,34,Chicago,95,Toys_95,Toys,BookWorm,3,520.83,2024-02-03,Adults (30-39),1562.4900000000002
1320,241,Customer_11,Male,51,New York,16,Home Appliances_16,Clothing,HomeEssentials,2,163.26,2024-07-02,Pre-Seniors (50-59),326.52
1321,298,Customer_476,Male,20,New York,71,Electronics_71,Books,BookWorm,4,499.82,2024-10-23,Young Adults (20-29),1999.28
1322,154,Customer_146,Female,21,Houston,64,Home Appliances_64,Clothing,HomeEssentials,1,159.24,2024-03-14,Young Adults (20-29),159.24
1323,25,Customer_326,Male,65,Los Angeles,70,Home Appliances_70,Electronics,FashionHub,2,396.09,2024-03-08,Seniors (60-69),792.18
1324,153,Customer_159,Male,37,Houston,44,Home Appliances_44,Clothing,BookWorm,2,339.59,2024-08-31,Adults (30-39),679.18
1325,339,Customer_264,Female,35,New York,26,Clothing_26,Clothing,BookWorm,2,372.65,2024-08-19,Adults (30-39),745.3
1326,392,Customer_481,Male,25,New York,33,Electronics_33,Home Appliances,HomeEssentials,2,189.86,2024-03-31,Young Adults (20-29),379.72
1327,150,Customer_337,Male,19,Phoenix,23,Home Appliances_23,Home Appliances,BookWorm,5,403.0,2024-02-25,Young Adults (20-29),2015.0
1328,151,Customer_117,Male,19,New York,59,Toys_59,Toys,BookWorm,5,790.28,2024-10-14,Young Adults (20-29),3951.3999999999996
1329,448,Customer_425,Male,29,Los Angeles,51,Clothing_51,Home Appliances,BookWorm,1,80.7,2024-11-18,Adults (30-39),80.7
1330,252,Customer_187,Female,53,New York,45,Books_45,Clothing,HomeEssentials,3,584.58,2024-02-04,Pre-Seniors (50-59),1753.7400000000002
1331,166,Customer_82,Male,66,Chicago,64,Home Appliances_64,Clothing,HomeEssentials,5,861.31,2024-05-09,Seniors (60-69),4306.549999999999
1332,118,Customer_448,Female,52,Los Angeles,69,Toys_69,Electronics,BookWorm,2,361.2,2024-02-07,Pre-Seniors (50-59),722.4
1333,115,Customer_197,Male,39,New York,57,Clothing_57,Clothing,FashionHub,2,281.72,2024-05-21,Middle-Aged (40-49),563.44
1334,359,Customer_252,Female,47,New York,76,Home Appliances_76,Toys,BookWorm,4,320.28,2024-02-07,Middle-Aged (40-49),1281.12
1335,410,Customer_111,Female,70,Chicago,89,Toys_89,Clothing,FashionHub,4,159.32,2024-02-14,Elders (70+),637.28
1336,212,Customer_496,Male,68,Los Angeles,97,Electronics_97,Toys,TechWorld,1,148.71,2024-04-14,Seniors (60-69),148.71
1337,244,Customer_387,Male,66,Houston,90,Home Appliances_90,Home Appliances,TechWorld,2,157.46,2024-01-07,Seniors (60-69),314.92
1338,352,Customer_454,Female,24,Houston,74,Clothing_74,Electronics,BookWorm,4,401.89,2024-05-15,Young Adults (20-29),1607.56
1339,364,Customer_124,Male,31,New York,27,Books_27,Electronics,ToyLand,4,657.41,2024-06-12,Adults (30-39),2629.64
1340,341,Customer_75,Male,42,Phoenix,25,Electronics_25,Home Appliances,HomeEssentials,4,786.33,2024-08-04,Middle-Aged (40-49),3145.32
1341,68,Customer_204,Male,60,New York,69,Toys_69,Electronics,BookWorm,5,307.7,2024-05-29,Seniors (60-69),1538.5
1342,481,Customer_205,Male,67,Los Angeles,72,Home Appliances_72,Electronics,ToyLand,1,121.47,2024-04-26,Seniors (60-69),121.47
1343,25,Customer_326,Male,65,Los Angeles,37,Toys_37,Toys,TechWorld,4,327.66,2024-04-02,Seniors (60-69),1310.64
1344,139,Customer_377,Female,63,Chicago,88,Toys_88,Electronics,ToyLand,1,86.17,2024-10-30,Seniors (60-69),86.17
1345,233,Customer_411,Female,23,New York,75,Books_75,Clothing,TechWorld,3,508.03,2024-05-15,Young Adults (20-29),1524.09
1346,107,Customer_202,Female,29,Los Angeles,95,Toys_95,Toys,BookWorm,3,226.59,2024-12-21,Adults (30-39),679.77
1347,327,Customer_335,Female,59,Los Angeles,91,Toys_91,Clothing,BookWorm,1,146.33,2024-03-07,Seniors (60-69),146.33
1348,254,Customer_172,Male,51,Phoenix,52,Toys_52,Books,TechWorld,2,41.04,2024-02-27,Pre-Seniors (50-59),82.08
1349,432,Customer_117,Male,35,Chicago,99,Clothing_99,Toys,HomeEssentials,3,290.32,2024-08-31,Adults (30-39),870.96
1350,447,Customer_448,Male,65,Chicago,95,Toys_95,Toys,BookWorm,2,148.78,2024-03-28,Seniors (60-69),297.56
1351,136,Customer_477,Male,62,New York,87,Electronics_87,Electronics,ToyLand,5,734.0,2024-02-11,Seniors (60-69),3670.0
1352,181,Customer_250,Female,65,Los Angeles,87,Electronics_87,Electronics,ToyLand,3,419.93,2024-12-05,Seniors (60-69),1259.79
1353,267,Customer_237,Female,64,Houston,64,Home Appliances_64,Clothing,HomeEssentials,3,288.03,2024-02-25,Seniors (60-69),864.0899999999999
1354,384,Customer_219,Female,49,Los Angeles,2,Clothing_2,Toys,FashionHub,3,410.99,2024-10-29,Pre-Seniors (50-59),1232.97
1355,336,Customer_265,Female,66,New York,82,Electronics_82,Clothing,HomeEssentials,2,370.44,2024-01-14,Seniors (60-69),740.88
1356,421,Customer_19,Female,18,Los Angeles,15,Books_15,Books,ToyLand,2,308.58,2024-02-09,Teens (<20),617.16
1357,51,Customer_95,Female,48,New York,18,Books_18,Clothing,TechWorld,3,564.58,2024-06-04,Middle-Aged (40-49),1693.7400000000002
1358,264,Customer_249,Female,42,Phoenix,60,Books_60,Toys,ToyLand,4,782.3,2024-12-10,Middle-Aged (40-49),3129.2
1359,474,Customer_14,Female,47,Houston,60,Books_60,Toys,ToyLand,5,870.16,2024-03-03,Middle-Aged (40-49),4350.8
1360,365,Customer_202,Male,69,Houston,58,Clothing_58,Electronics,TechWorld,2,308.0,2024-05-23,Elders (70+),616.0
1361,196,Customer_38,Female,45,New York,4,Toys_4,Clothing,HomeEssentials,1,25.66,2024-06-25,Middle-Aged (40-49),25.66
1362,367,Customer_448,Female,52,Phoenix,85,Clothing_85,Electronics,BookWorm,3,120.07,2024-07-30,Pre-Seniors (50-59),360.21
1363,373,Customer_241,Male,31,Phoenix,69,Toys_69,Electronics,BookWorm,2,81.23,2024-07-02,Adults (30-39),162.46
1364,245,Customer_338,Male,52,Houston,29,Electronics_29,Toys,HomeEssentials,4,530.41,2024-01-06,Pre-Seniors (50-59),2121.64
1365,397,Customer_431,Male,39,New York,25,Electronics_25,Home Appliances,HomeEssentials,1,135.56,2024-12-03,Middle-Aged (40-49),135.56
1366,442,Customer_463,Female,54,Houston,5,Books_5,Home Appliances,BookWorm,1,108.56,2024-11-22,Pre-Seniors (50-59),108.56
1367,319,Customer_347,Male,39,New York,12,Electronics_12,Books,HomeEssentials,5,402.44,2024-12-18,Middle-Aged (40-49),2012.2
1368,154,Customer_146,Female,21,Houston,97,Electronics_97,Toys,TechWorld,1,87.79,2024-11-09,Young Adults (20-29),87.79
1369,314,Customer_242,Female,51,New York,5,Books_5,Home Appliances,BookWorm,1,199.5,2024-02-22,Pre-Seniors (50-59),199.5
1370,117,Customer_175,Female,31,Phoenix,40,Home Appliances_40,Clothing,ToyLand,4,328.01,2024-02-07,Adults (30-39),1312.04
1371,256,Customer_259,Male,53,Houston,78,Books_78,Electronics,HomeEssentials,4,577.96,2024-05-09,Pre-Seniors (50-59),2311.84
1372,394,Customer_497,Male,62,Chicago,81,Clothing_81,Home Appliances,HomeEssentials,5,992.29,2024-09-28,Seniors (60-69),4961.45
1373,391,Customer_255,Female,58,Phoenix,9,Books_9,Books,TechWorld,3,412.09,2024-01-16,Pre-Seniors (50-59),1236.27
1374,1,Customer_367,Male,27,Los Angeles,68,Clothing_68,Toys,HomeEssentials,2,205.2,2024-04-25,Young Adults (20-29),410.4
1375,38,Customer_128,Female,18,Chicago,1,Home Appliances_1,Books,ToyLand,3,361.14,2024-07-24,Teens (<20),1083.42
